Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop,wa,ba,ia,aa,na,tom
Id,Year,Id,Sex,Id,Hispanic Origin,Id,Id2,Geography,Total,Race Alone - White,Race Alone - Black or African American,Race Alone - American Indian and Alaska Native,Race Alone - Asian,Race Alone - Native Hawaiian and Other Pacific Islander,Two or More Races
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,91868,80712,2242,4925,624,568,2797
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,823090,742394,42588,7315,16281,548,13964
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US31,31,Nebraska,914958,823106,44830,12240,16905,1116,16761
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,174755,153542,4327,9309,1200,1066,5311
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1667528,1505286,83553,15015,34098,1055,28521
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1842283,1658828,87880,24324,35298,2121,33832
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,85758,75191,2213,4651,612,499,2592
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,847609,764034,41393,7711,18883,522,15066
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US31,31,Nebraska,933367,839225,43606,12362,19495,1021,17658
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,94873,83078,2441,5210,668,579,2897
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,827485,744659,43065,7414,17394,566,14387
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US31,31,Nebraska,922358,827737,45506,12624,18062,1145,17284
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,180631,158269,4654,9861,1280,1078,5489
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1675094,1508693,84458,15125,36277,1088,29453
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1855725,1666962,89112,24986,37557,2166,34942
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,88844,77788,2313,4917,638,484,2704
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,849914,764345,41949,7741,19774,541,15564
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US31,31,Nebraska,938758,842133,44262,12658,20412,1025,18268
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,97626,85372,2580,5429,710,563,2972
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,832175,746868,43799,7481,18432,600,14995
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US31,31,Nebraska,929801,832240,46379,12910,19142,1163,17967
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,186470,163160,4893,10346,1348,1047,5676
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1682089,1511213,85748,15222,38206,1141,30559
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1868559,1674373,90641,25568,39554,2188,36235
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,91374,79696,2403,5233,701,502,2839
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,853225,765101,42490,7896,20964,557,16217
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US31,31,Nebraska,944599,844797,44893,13129,21665,1059,19056
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,100421,87529,2698,5689,784,607,3114
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,836125,748219,44519,7589,19586,622,15590
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US31,31,Nebraska,936546,835748,47217,13278,20370,1229,18704
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,191795,167225,5101,10922,1485,1109,5953
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1689350,1513320,87009,15485,40550,1179,31807
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1881145,1680545,92110,26407,42035,2288,37760
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,94283,82252,2462,5380,741,498,2950
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,856093,765434,43024,8006,22245,578,16806
est72015,"July 1, 2015",female,Female,tothisp,Total,0400000US31,31,Nebraska,950376,847686,45486,13386,22986,1076,19756
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,103001,89800,2773,5842,819,603,3164
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,840388,749929,45071,7679,20879,641,16189
est72015,"July 1, 2015",male,Male,tothisp,Total,0400000US31,31,Nebraska,943389,839729,47844,13521,21698,1244,19353
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,197284,172052,5235,11222,1560,1101,6114
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1696481,1515363,88095,15685,43124,1219,32995
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1893765,1687415,93330,26907,44684,2320,39109
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0400000US31,31,Nebraska,97335,84945,2561,5502,752,511,3064
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0400000US31,31,Nebraska,859110,766026,43514,8115,23496,597,17362
est72016,"July 1, 2016",female,Female,tothisp,Total,0400000US31,31,Nebraska,956445,850971,46075,13617,24248,1108,20426
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0400000US31,31,Nebraska,105985,92505,2841,5894,841,628,3276
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0400000US31,31,Nebraska,844686,751500,45704,7807,22193,689,16793
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US31,31,Nebraska,950671,844005,48545,13701,23034,1317,20069
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0400000US31,31,Nebraska,203320,177450,5402,11396,1593,1139,6340
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0400000US31,31,Nebraska,1703796,1517526,89218,15922,45689,1286,34155
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0400000US31,31,Nebraska,1907116,1694976,94620,27318,47282,2425,40495
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US32,32,Nevada,349432,311365,10879,9190,5447,1811,10740
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,987503,719803,103432,12169,105846,7845,38408
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US32,32,Nevada,1336935,1031168,114311,21359,111293,9656,49148
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US32,32,Nevada,367069,328476,10851,10076,5250,1854,10562
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,996547,746850,106062,11530,86935,7797,37373
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US32,32,Nevada,1363616,1075326,116913,21606,92185,9651,47935
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,716501,639841,21730,19266,10697,3665,21302
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1984050,1466653,209494,23699,192781,15642,75781
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2700551,2106494,231224,42965,203478,19307,97083
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US32,32,Nevada,349438,311371,10879,9190,5447,1811,10740
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,987532,719828,103435,12170,105846,7845,38408
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US32,32,Nevada,1336970,1031199,114314,21360,111293,9656,49148
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US32,32,Nevada,367114,328510,10859,10077,5251,1854,10563
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,996607,746884,106083,11533,86935,7797,37375
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US32,32,Nevada,1363721,1075394,116942,21610,92186,9651,47938
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,716552,639881,21738,19267,10698,3665,21303
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1984139,1466712,209518,23703,192781,15642,75783
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2700691,2106593,231256,42970,203479,19307,97086
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US32,32,Nevada,350886,312605,10929,9242,5458,1822,10830
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,987720,718740,103682,12177,106659,7842,38620
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US32,32,Nevada,1338606,1031345,114611,21419,112117,9664,49450
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US32,32,Nevada,368251,329424,10903,10121,5277,1862,10664
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,996427,745722,106337,11509,87494,7805,37560
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US32,32,Nevada,1364678,1075146,117240,21630,92771,9667,48224
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,719137,642029,21832,19363,10735,3684,21494
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1984147,1464462,210019,23686,194153,15647,76180
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2703284,2106491,231851,43049,204888,19331,97674
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US32,32,Nevada,358475,318966,11260,9480,5513,1878,11378
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,989242,714323,105515,12229,109698,7941,39536
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US32,32,Nevada,1347717,1033289,116775,21709,115211,9819,50914
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US32,32,Nevada,374328,334451,11145,10305,5405,1921,11101
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,996334,740797,107874,11503,89888,7866,38406
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US32,32,Nevada,1370662,1075248,119019,21808,95293,9787,49507
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,732803,653417,22405,19785,10918,3799,22479
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,1985576,1455120,213389,23732,199586,15807,77942
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2718379,2108537,235794,43517,210504,19606,100421
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US32,32,Nevada,367131,326483,11630,9676,5599,1899,11844
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,998812,714205,109915,12403,113334,8050,40905
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US32,32,Nevada,1365943,1040688,121545,22079,118933,9949,52749
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US32,32,Nevada,382033,340880,11400,10543,5557,1989,11664
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,1004589,740517,112010,11679,92489,7977,39917
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US32,32,Nevada,1386622,1081397,123410,22222,98046,9966,51581
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,749164,667363,23030,20219,11156,3888,23508
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,2003401,1454722,221925,24082,205823,16027,80822
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2752565,2122085,244955,44301,216979,19915,104330
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US32,32,Nevada,376787,334648,12020,9960,5745,1977,12437
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,1007824,714013,112678,12534,117985,8269,42345
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US32,32,Nevada,1384611,1048661,124698,22494,123730,10246,54782
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US32,32,Nevada,390200,347707,11748,10760,5695,2083,12207
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,1011653,740245,114143,11726,95984,8196,41359
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US32,32,Nevada,1401853,1087952,125891,22486,101679,10279,53566
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,766987,682355,23768,20720,11440,4060,24644
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,2019477,1454258,226821,24260,213969,16465,83704
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2786464,2136613,250589,44980,225409,20525,108348
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US32,32,Nevada,387759,343945,12376,10404,5922,2049,13063
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,1021517,716674,116677,12756,122694,8515,44201
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US32,32,Nevada,1409276,1060619,129053,23160,128616,10564,57264
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US32,32,Nevada,400138,356024,12172,11167,5868,2136,12771
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,1023599,743013,117638,11876,99602,8316,43154
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US32,32,Nevada,1423737,1099037,129810,23043,105470,10452,55925
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,787897,699969,24548,21571,11790,4185,25834
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,2045116,1459687,234315,24632,222296,16831,87355
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2833013,2159656,258863,46203,234086,21016,113189
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US32,32,Nevada,400107,354303,13036,10750,6199,2133,13686
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,1036229,718765,121673,12918,127866,8714,46293
est72015,"July 1, 2015",female,Female,tothisp,Total,0400000US32,32,Nevada,1436336,1073068,134709,23668,134065,10847,59979
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0400000US32,32,Nevada,411703,365611,12744,11564,6084,2245,13455
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,1035719,744529,121914,11970,103729,8576,45001
est72015,"July 1, 2015",male,Male,tothisp,Total,0400000US32,32,Nevada,1447422,1110140,134658,23534,109813,10821,58456
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,811810,719914,25780,22314,12283,4378,27141
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,2071948,1463294,243587,24888,231595,17290,91294
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2883758,2183208,269367,47202,243878,21668,118435
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0400000US32,32,Nevada,412903,364934,13666,11189,6439,2235,14440
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0400000US32,32,Nevada,1053158,721425,127463,13020,133643,9109,48498
est72016,"July 1, 2016",female,Female,tothisp,Total,0400000US32,32,Nevada,1466061,1086359,141129,24209,140082,11344,62938
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0400000US32,32,Nevada,423723,375682,13276,11968,6306,2337,14154
est72016,"July 1, 2016",male,Male,nhisp,Not Hispanic,0400000US32,32,Nevada,1050274,746996,126819,12128,108044,8973,47314
est72016,"July 1, 2016",male,Male,tothisp,Total,0400000US32,32,Nevada,1473997,1122678,140095,24096,114350,11310,61468
est72016,"July 1, 2016",totsex,Both Sexes,hisp,Hispanic,0400000US32,32,Nevada,836626,740616,26942,23157,12745,4572,28594
est72016,"July 1, 2016",totsex,Both Sexes,nhisp,Not Hispanic,0400000US32,32,Nevada,2103432,1468421,254282,25148,241687,18082,95812
est72016,"July 1, 2016",totsex,Both Sexes,tothisp,Total,0400000US32,32,Nevada,2940058,2209037,281224,48305,254432,22654,124406
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,18317,15603,1160,373,189,99,893
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,648759,617588,6036,1315,15030,171,8619
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US33,33,New Hampshire,667076,633191,7196,1688,15219,270,9512
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,18387,15507,1335,429,152,97,867
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,631007,599623,7834,1413,13562,165,8410
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US33,33,New Hampshire,649394,615130,9169,1842,13714,262,9277
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,36704,31110,2495,802,341,196,1760
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1279766,1217211,13870,2728,28592,336,17029
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1316470,1248321,16365,3530,28933,532,18789
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,18317,15603,1160,373,189,99,893
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,648753,617581,6036,1315,15030,171,8620
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US33,33,New Hampshire,667070,633184,7196,1688,15219,270,9513
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,18389,15509,1335,429,152,97,867
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,631002,599618,7834,1413,13562,165,8410
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US33,33,New Hampshire,649391,615127,9169,1842,13714,262,9277
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,36706,31112,2495,802,341,196,1760
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1279755,1217199,13870,2728,28592,336,17030
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1316461,1248311,16365,3530,28933,532,18790
est72010,"July 1, 2010",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,18417,15694,1158,373,189,97,906
est72010,"July 1, 2010",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,648817,617436,6082,1319,15137,172,8671
est72010,"July 1, 2010",female,Female,tothisp,Total,0400000US33,33,New Hampshire,667234,633130,7240,1692,15326,269,9577
est72010,"July 1, 2010",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,18506,15596,1349,433,152,100,876
est72010,"July 1, 2010",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,631132,599545,7900,1411,13644,164,8468
est72010,"July 1, 2010",male,Male,tothisp,Total,0400000US33,33,New Hampshire,649638,615141,9249,1844,13796,264,9344
est72010,"July 1, 2010",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,36923,31290,2507,806,341,197,1782
est72010,"July 1, 2010",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1279949,1216981,13982,2730,28781,336,17139
est72010,"July 1, 2010",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1316872,1248271,16489,3536,29122,533,18921
est72011,"July 1, 2011",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,19074,16280,1190,394,189,101,920
est72011,"July 1, 2011",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,648615,616233,6327,1327,15721,176,8831
est72011,"July 1, 2011",female,Female,tothisp,Total,0400000US33,33,New Hampshire,667689,632513,7517,1721,15910,277,9751
est72011,"July 1, 2011",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,19350,16278,1408,469,175,112,908
est72011,"July 1, 2011",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,631434,598693,8188,1394,14217,172,8770
est72011,"July 1, 2011",male,Male,tothisp,Total,0400000US33,33,New Hampshire,650784,614971,9596,1863,14392,284,9678
est72011,"July 1, 2011",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,38424,32558,2598,863,364,213,1828
est72011,"July 1, 2011",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1280049,1214926,14515,2721,29938,348,17601
est72011,"July 1, 2011",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1318473,1247484,17113,3584,30302,561,19429
est72012,"July 1, 2012",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,19830,16889,1248,408,194,110,981
est72012,"July 1, 2012",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,648994,615604,6694,1331,16178,185,9002
est72012,"July 1, 2012",female,Female,tothisp,Total,0400000US33,33,New Hampshire,668824,632493,7942,1739,16372,295,9983
est72012,"July 1, 2012",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,20315,17087,1501,496,194,113,924
est72012,"July 1, 2012",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,632043,598168,8599,1413,14680,163,9020
est72012,"July 1, 2012",male,Male,tothisp,Total,0400000US33,33,New Hampshire,652358,615255,10100,1909,14874,276,9944
est72012,"July 1, 2012",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,40145,33976,2749,904,388,223,1905
est72012,"July 1, 2012",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1281037,1213772,15293,2744,30858,348,18022
est72012,"July 1, 2012",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1321182,1247748,18042,3648,31246,571,19927
est72013,"July 1, 2013",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,20632,17517,1350,419,196,115,1035
est72013,"July 1, 2013",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,648633,614188,6975,1334,16778,187,9171
est72013,"July 1, 2013",female,Female,tothisp,Total,0400000US33,33,New Hampshire,669265,631705,8325,1753,16974,302,10206
est72013,"July 1, 2013",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,21157,17703,1623,525,209,116,981
est72013,"July 1, 2013",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,632265,597390,8790,1432,15216,170,9267
est72013,"July 1, 2013",male,Male,tothisp,Total,0400000US33,33,New Hampshire,653422,615093,10413,1957,15425,286,10248
est72013,"July 1, 2013",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,41789,35220,2973,944,405,231,2016
est72013,"July 1, 2013",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1280898,1211578,15765,2766,31994,357,18438
est72013,"July 1, 2013",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1322687,1246798,18738,3710,32399,588,20454
est72014,"July 1, 2014",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,21313,17975,1464,446,222,117,1089
est72014,"July 1, 2014",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,650278,614947,6935,1348,17488,193,9367
est72014,"July 1, 2014",female,Female,tothisp,Total,0400000US33,33,New Hampshire,671591,632922,8399,1794,17710,310,10456
est72014,"July 1, 2014",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,21991,18351,1700,544,210,116,1070
est72014,"July 1, 2014",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,635161,599323,8968,1454,15768,181,9467
est72014,"July 1, 2014",male,Male,tothisp,Total,0400000US33,33,New Hampshire,657152,617674,10668,1998,15978,297,10537
est72014,"July 1, 2014",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,43304,36326,3164,990,432,233,2159
est72014,"July 1, 2014",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1285439,1214270,15903,2802,33256,374,18834
est72014,"July 1, 2014",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1328743,1250596,19067,3792,33688,607,20993
est72015,"July 1, 2015",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,22173,18690,1544,467,228,116,1128
est72015,"July 1, 2015",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,649636,613402,7036,1342,18137,199,9520
est72015,"July 1, 2015",female,Female,tothisp,Total,0400000US33,33,New Hampshire,671809,632092,8580,1809,18365,315,10648
est72015,"July 1, 2015",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,22970,19168,1787,566,210,122,1117
est72015,"July 1, 2015",male,Male,nhisp,Not Hispanic,0400000US33,33,New Hampshire,635332,598536,9120,1439,16281,198,9758
est72015,"July 1, 2015",male,Male,tothisp,Total,0400000US33,33,New Hampshire,658302,617704,10907,2005,16491,320,10875
est72015,"July 1, 2015",totsex,Both Sexes,hisp,Hispanic,0400000US33,33,New Hampshire,45143,37858,3331,1033,438,238,2245
est72015,"July 1, 2015",totsex,Both Sexes,nhisp,Not Hispanic,0400000US33,33,New Hampshire,1284968,1211938,16156,2781,34418,397,19278
est72015,"July 1, 2015",totsex,Both Sexes,tothisp,Total,0400000US33,33,New Hampshire,1330111,1249796,19487,3814,34856,635,21523
est72016,"July 1, 2016",female,Female,hisp,Hispanic,0400000US33,33,New Hampshire,23081,19355,1655,495,247,126,1203
est72016,"July 1, 2016",female,Female,nhisp,Not Hispanic,0400000US33,33,New Hampshire,650854,613561,7291,1356,18614,205,9827
est72016,"July 1, 2016",female,Female,tothisp,Total,0400000US33,33,New Hampshire,673935,632916,8946,1851,18861,331,11030
est72016,"July 1, 2016",male,Male,hisp,Hispanic,0400000US33,33,New Hampshire,24037,19904,1935,608,231,129,1230
